title,phone,rating,review,address,post_code,website,facebook,twitter,instagram,youtube,emails
Formidable k9,+61 477 330 800,5.0,3,--Not Provided--,-,http://www.formidablek9.com/,https://www.facebook.com/josephsdogtrainingsolutions,No Available,No Available,No Available,
Trained by Phoebe,+61 424 728 483,5.0,4,--Not Provided--,-,https://www.facebook.com/TrainedbyPhoebe,https://www.facebook.com/TrainedbyPhoebe,No Available,No Available,No Available,
Puppy School Hills District | Dog Training Hills District,+61 2 8294 5356,5.0,2,--Not Provided--,-,https://puppyschoolhillsdistrict.com/,No Available,No Available,No Available,No Available,
K9 VARSITY,+61 422 174 818,5.0,3,--Not Provided--,-,http://www.facebook.com/k9varsity,https://www.facebook.com/k9varsity,No Available,No Available,No Available,
Doggie Does Good,+61 418 208 583,5.0,1,"Leichhardt NSW, Australia",4305,http://www.doggiedoesgood.com.au/,No Available,No Available,No Available,No Available,
Agility Dog Club of NSW Inc.,+61 411 763 280,4.0,7,"Baulkham Hills NSW, Australia",2153,https://www.agilitydogclubnsw.com.au/,https://www.facebook.com/ADCNSW,No Available,https://www.instagram.com/agilitydogclubnsw,No Available,"secretary@agilitydogclubnsw.com.au, secretary@agilitydogclubnsw.com.au"
Hanrob,--Not Provided--,4.6,221,"Mascot NSW, Australia",2020,https://hanrob.com.au/locations/sydney-airport/,https://www.facebook.com/Hanrobpethotels,No Available,https://www.instagram.com/hanrob,https://www.youtube.com/user/HanrobPetHotels,
Oh My Woof,--Not Provided--,5.0,10,"Arncliffe NSW, Australia",2205,https://ohmywoof.com.au/,https://www.facebook.com/ohmywoofclub,No Available,https://www.instagram.com/ohmywoofau,No Available,"info@ohmywoof.com.au, info@ohmywoof.com.au"
Dogster,--Not Provided--,4.4,29,--Not Provided--,-,http://www.dogster.com.au/,http://www.facebook.com/2008,No Available,No Available,No Available,
Animal Talent,+61 437 148 402,4.8,35,"Woy Woy NSW, Australia",2256,https://animaltalent.com.au/,https://www.facebook.com/AnimalTalentHQ,No Available,No Available,https://www.youtube.com/user/HuntersleaDash,
Dog Walking Adventures & Pet Care Services,--Not Provided--,5.0,7,"Alexandria NSW, Australia",1435,http://www.dogwalkingadventures.com.au/,https://www.facebook.com/dogwalkingadventures,No Available,https://www.instagram.com/dogwalkingadventures,No Available,fun@dogwalkingadventures.com.au
Canine C.A.R.E.GIVERS,--Not Provided--,5.0,2,--Not Provided--,-,https://caninecaregivers.com.au/,No Available,No Available,No Available,No Available,"hello@caninecaregivers.com.au, hello@caninecaregivers.com.au, hello@caninecaregivers.com.au, hello@caninecaregivers.com.au, hello@caninecaregivers.com.au"
Caio Lopes Lamarra Canine Dog Training,+61 415 776 161,5.0,1,"Vineyard NSW, Australia",2765,http://www.lamarracanine.com.au/,No Available,No Available,No Available,No Available,"caiolopes@lamarracanine.com.au, caiolopes@lamarracanine.com.au"
Paws of DownUnder,+61 450 183 260,5.0,3,--Not Provided--,-,http://www.pawsofdownunder.com.au/,No Available,No Available,No Available,https://www.youtube.com/channel/UCcCr1k06inMnTUnrqwKjeGA,"marni@pawsofdownunder.com.au, marni@pawsofdownunder.com.au"
The Dog Nose,+61 434 842 447,5.0,2,--Not Provided--,-,http://www.thedognose.com.au/,https://www.facebook.com/aszktraining,No Available,https://www.instagram.com/the,https://www.youtube.com/user/tarrantj6,
Steve Austin Canine Behaviour and Training,+61 419 983 164,5.0,1,"Arcadia NSW, Australia",2159,https://www.austinsdogtrainingeducation.com.au/,https://www.facebook.com/Austins,No Available,No Available,https://www.youtube.com/embed/-cD64j-QjZ4,
Dogs @ Play,--Not Provided--,4.6,155,"Surry Hills NSW, Australia",2010,http://dogsplay.com.au/,https://www.facebook.com/dogsatplay,No Available,No Available,No Available,"info@dogsplay.com.au, info@dogsplay.com.au"
Tails R Wagging,--Not Provided--,4.1,82,"Rozelle NSW, Australia",2039,http://www.tailsrwagging.com/,https://www.facebook.com/TailsRWaggingAU,No Available,No Available,No Available,"contact@tailsrwagging.com, contact@tailsrwagging.com, contact@tailsrwagging.com"
Noonies Pet Care,--Not Provided--,4.7,108,--Not Provided--,-,http://www.noonies.org/,https://www.facebook.com/Noonies123,No Available,No Available,No Available,
Little Urban Wolves,--Not Provided--,5.0,25,"Homebush NSW, Australia",2140,https://littleurbanwolves.com.au/,https://www.facebook.com/littleurbanwolves,No Available,https://www.instagram.com/littleurbanwolves,No Available,impallari@gmail.com
The Dog Sessions,--Not Provided--,4.3,6,--Not Provided--,-,http://www.thedogsessions.com.au/,https://www.facebook.com/thedogsessions,No Available,https://www.instagram.com/thedogsessions,https://www.youtube.com/channel/UC4Yz4XiOi5YHCxkpTqaT_CQ/featured,"seanchadwick@gmail.com, seanchadwick@gmail.com"
Goin' Muttz,+61 435 139 880,5.0,36,"Dunlop ACT, Australia",2615,https://www.goinmuttz.com.au/,https://www.facebook.com/goinmuttz,No Available,https://www.instagram.com/goinmuttz,https://www.youtube.com/user/Wix,
That Dog Trainer Dude,+61 409 365 222,5.0,16,--Not Provided--,-,https://thatdogtrainerdude.com/,https://www.facebook.com/thatdogtrainerdude,No Available,https://www.instagram.com/thatdogtrainerdude,https://www.youtube.com/channel/UCXioMKfm3N6yectERnb0nCA,rhys@thatdogtrainerdude.com
Dogs in Town,--Not Provided--,4.8,218,"Alexandria NSW, Australia",1435,http://www.dogsintown.com.au/,https://www.facebook.com/dogsintownau,No Available,https://www.instagram.com/dogsintownau,https://www.youtube.com/channel/UCJ7Fw80cX2RvPBMeGKSHyug,"info@dogsintown.com.au, info@dogsintown.com.au"
PetCloud,--Not Provided--,4.6,44,--Not Provided--,-,https://www.petcloud.com.au/?UTM_source=GMB_listing&UTM_medium=organic&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Pet%20Sitters%20Sydney%20%7C%20PetCloud%20%7C%20Find%20RSPCA%20Accredited%20Pet%20Carers%20-%20Potts%20Point&utm_term=plcid_2744026086882989294,https://www.facebook.com/tr,No Available,https://www.instagram.com/petcloud,No Available,
