title,phone,rating,review,address,post_code,website,facebook,twitter,instagram,youtube,emails
Urban Paws,--Not Provided--,4.7,152,"Yarraville VIC, Australia",3013,http://www.urbanpaws.com.au/,https://www.facebook.com/tr,No Available,No Available,No Available,"info@urbanpaws.com.au, info@urbanpaws.com.au, info@urbanpaws.com.au, info@urbanpaws.com.au, info@urbanpaws.com.au, info@urbanpaws.com.au, info@urbanpaws.com.au"
Ginger & Gray,+61 435 466 586,5.0,117,"Port Melbourne VIC, Australia",3207,https://www.gingerandgray.com.au/,https://www.facebook.com/gingerandgray,No Available,https://www.instagram.com/gingerandgray,No Available,"info@gingerandgray.com.au, info@gingerandgray.com.au, info@gingerandgray.com.au"
Doggy Dog Grooming,+61 478 290 305,5.0,16,"Bellfield VIC, Australia",3081,https://www.doggydoggrooming.com.au/,No Available,No Available,No Available,No Available,"victoria@doggydoggrooming.com.au, victoria@doggydoggrooming.com.au, victoria@doggydoggrooming.com.au"
DOGUE Brighton,--Not Provided--,4.4,124,"Brighton VIC, Australia",3186,https://dogue.com.au/pet-shops/brighton/,https://www.facebook.com/clubdogue,No Available,https://www.instagram.com/clubdogue,https://www.youtube.com/user/ClubDogue,"brighton@dogue.com.au, brighton@dogue.com.au, brighton@dogue.com.au, brighton@dogue.com.au, brighton@dogue.com.au, brighton@dogue.com.au"
Blue Wheelers Beaumaris,+61 421 801 332,4.8,5,--Not Provided--,-,https://www.bluewheelers.com.au/mobile-dog-grooming/beaumaris-vic/,https://www.facebook.com/BlueWheelers,No Available,https://www.instagram.com/bluewheelers,https://www.youtube.com/user/bluewheelers,
Modern Dog Grooming,+61 466 005 572,5.0,7,"Tarneit VIC, Australia",3029,http://www.moderndoggrooming.com.au/,https://www.facebook.com/ModernDogGrooming,No Available,No Available,No Available,
Dog grooming by Nat,+61 420 214 210,5.0,20,"Thornbury VIC, Australia",3071,https://www.facebook.com/doggroomingbynat/,https://www.facebook.com/doggroomingbynat,No Available,No Available,No Available,
Petstock Prahran,--Not Provided--,4.5,206,"Prahran VIC, Australia",3181,https://www.petstock.com.au/pages/store/petstock-prahran?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=PETstock%20Prahran%20-%20Prahran&utm_term=plcid_4623127972699974805,No Available,No Available,No Available,No Available,
Absolute PAWfection Dog Grooming,+61 415 423 822,5.0,5,"Plumpton VIC, Australia",2761,http://absolutepawfection.com.au/,https://www.facebook.com/Absolute,No Available,https://www.instagram.com/absolute,No Available,hello@absolutepawfection.com.au
Barks & Bubbles Dog Grooming Salon,+61 402 729 722,4.8,8,"Langwarrin VIC, Australia",3910,https://www.facebook.com/barksandbubblesdoggroomingsalon/,https://www.facebook.com/barksandbubblesdoggroomingsalon,No Available,No Available,No Available,
The Salon at Pitter Patter Paws,+61 493 529 963,5.0,9,"Flemington VIC, Australia",3031,http://pppmelbourne.com.au/,https://www.facebook.com/pitterpatterpawsmelbourne,No Available,https://www.instagram.com/pitterpatterpawsmelbourne,No Available,"info@pppmelb.com.au, daycare@pppmelbourne.com.au, info@pppmelb.com.au, TheSalon@pppmelbourne.com.au, TheFarm@pppmelbourne.com.au, TheFarm@pppmelbourne.com.au"
Urban Furdo Pet Styling,+61 435 111 543,5.0,4,--Not Provided--,-,https://urban-furdo-pet-styling.square.site/,No Available,No Available,No Available,No Available,michaelapetservices@gmail.com
LOCAL MOBILE DOG GROOMING SERVICES,+61 430 910 298,5.0,2,"Balwyn VIC, Australia",3103,https://local-mobile-dog-grooming-services.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
Pulse Dog Washing & Grooming Point Cook,+61 484 337 684,5.0,2,--Not Provided--,-,https://www.pulsedogwash.com.au/dog-washing-point-cook/,https://www.facebook.com/pulsehomeservices,No Available,No Available,No Available,
TopKnotz Dog Grooming,+61 432 611 900,4.0,8,"Clayton South VIC, Australia",3168,https://www.facebook.com/Topknotz-Dog-Grooming-104679797696300/,https://www.facebook.com/people,No Available,No Available,No Available,
Petbarn,--Not Provided--,4.4,277,"Brunswick VIC, Australia",3056,https://www.petbarn.com.au/store-finder/brunswick?utm_source=google&utm_medium=organic&utm_campaign=local_seo&utm_term=brunswick,https://www.facebook.com/petbarn,No Available,https://www.instagram.com/petbarn,https://www.youtube.com/channel/UCMmNH-oEDpTqkcEbegRRvUQ,"info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, info@petbarn.com.au, onlinesupport@petbarn.com.au"
Angelic Grooms,+61 406 616 847,5.0,4,--Not Provided--,-,https://richardudo.wixsite.com/angelicgrooms,http://www.facebook.com/angelicgrooms,No Available,No Available,No Available,
Jim's Dog Wash,--Not Provided--,5.0,3,--Not Provided--,-,https://jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
Dooba Organic DIY Dog Wash,+61 3 9005 7029,5.0,6,--Not Provided--,-,http://www.dooba.com.au/,https://www.facebook.com/doobadogwash,No Available,https://www.instagram.com/doobadogwash,No Available,"woof@dooba.com.au, woof@dooba.com.au"
Pawadise Pets,+61 405 916 997,5.0,3,--Not Provided--,-,http://www.pawadisepets.com.au/,https://www.facebook.com/pawadisepets,No Available,No Available,No Available,"info@pawadisepets.com.au, info@pawadisepets.com.au"
Johnston Street Veterinary Clinic,--Not Provided--,4.7,236,"Fitzroy VIC, Australia",3068,http://www.jsvet.com.au/,https://www.facebook.com/johnstonstreetvet,No Available,https://www.instagram.com/explore,No Available,
Jim's Dog Wash,--Not Provided--,5.0,2,--Not Provided--,-,https://booking.moego.pet/go/?name=JimsDogWashMoorabbin,https://www.facebook.com/jimsdogwashmoorabbin,No Available,No Available,No Available,elena_ludkevich@hotmail.com
Studio Pets,--Not Provided--,4.7,37,"Sandringh VIC, Australia",-,http://facebook.com/studiopets3191,https://www.facebook.com/studiopets3191,No Available,No Available,No Available,
Pug Friday and Friends - Mobile Dog Wash,--Not Provided--,5.0,2,--Not Provided--,-,http://facebook.com/pugfridayandfriends,https://www.facebook.com/pugfridayandfriends,No Available,No Available,No Available,
Angelic Grooms,+61 406 616 847,5.0,4,--Not Provided--,-,https://richardudo.wixsite.com/angelicgrooms,http://www.facebook.com/angelicgrooms,No Available,No Available,No Available,
Nellys ark,--Not Provided--,4.9,89,"Fairfield VIC, Australia",2165,https://www.nellysark.com.au/,http://www.facebook.com/NellysArk,No Available,No Available,No Available,
TopKnotz Dog Grooming,+61 432 611 900,4.0,8,"Clayton South VIC, Australia",3168,https://www.facebook.com/Topknotz-Dog-Grooming-104679797696300/,https://www.facebook.com/people,No Available,No Available,No Available,
Happy Barkday Grooming,+61 426 890 432,5.0,4,"Brunswick VIC, Australia",3056,https://www.instagram.com/happybarkdaygrooming/,No Available,No Available,https://www.instagram.com/happybarkdaygrooming,No Available,
Fuzz'n Furry Dog grooming,+61 407 941 866,5.0,2,"Aberfeldie VIC, Australia",3040,http://facebook.com/fuzznfurry,https://www.facebook.com/FuzznFurry,No Available,No Available,No Available,
A Bathing Hound Dog Grooming,+61 421 479 435,5.0,4,"Forest Hill VIC, Australia",4078,https://a-bathing-hound.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
Petstock Ormond,--Not Provided--,4.6,404,"Ormond VIC, Australia",3204,https://www.petstock.com.au/pages/store/petstock-ormond?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=PETstock%20Ormond%20-%20Ormond&utm_term=plcid_14348122285501736090,No Available,No Available,No Available,No Available,
Aussie Pooch Mobile Altona,+61 430 099 691,5.0,1,--Not Provided--,-,https://m.facebook.com/AussiePoochMobileDogWashAltona/,https://www.facebook.com/AussiePoochMobileDogWashAltona,No Available,No Available,No Available,
LOCAL MOBILE DOG GROOMING SERVICES,+61 430 910 298,5.0,2,"Balwyn VIC, Australia",3103,https://local-mobile-dog-grooming-services.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
The Doggy Grooming Room,+61 413 197 655,5.0,2,"Taylors Hill VIC, Australia",3038,https://m.facebook.com/doggygroomingroom/,https://www.facebook.com/doggygroomingroom,No Available,No Available,No Available,
kates wags dog grooming,+61 415 229 189,5.0,2,"Sydenh VIC, Australia",-,https://www.facebook.com/W.A.G.Swesternanimalgroomingservices,https://www.facebook.com/login,No Available,No Available,No Available,
Johnston Street Veterinary Clinic,--Not Provided--,4.7,236,"Fitzroy VIC, Australia",3068,http://www.jsvet.com.au/,https://www.facebook.com/johnstonstreetvet,No Available,https://www.instagram.com/explore,No Available,
Pet Sitting Melbourne | Mad Paws | Overnight & Daytime Pet Care,--Not Provided--,4.4,290,--Not Provided--,-,https://www.madpaws.com.au/petsitters/melbourne-vic,https://www.facebook.com/madpawsau,No Available,https://www.instagram.com/madpawsau,https://www.youtube.com/channel/UCYQWI-l7sYntZvtPH-zM8HA/feed,
Hound Around Town - Mobile Dog Grooming,--Not Provided--,5.0,6,--Not Provided--,-,https://www.facebook.com/houndaroundtowngrooming,https://www.facebook.com/houndaroundtowngrooming,No Available,No Available,No Available,
